14	510	1
14	533	1
14	602	1
14	761	1
14	792	1
14	817	1
14	841	1
15	102	1
15	138	1
15	159	1
15	254	1
15	264	1
15	324	1
15	627	1
15	674	1
15	703	1
15	796	1
15	902	1
15	971	1
16	42	1
16	96	1
16	188	1
16	196	1
16	261	1
16	279	1
16	311	1
16	481	1
16	519	1
16	607	1
16	728	1
16	752	1
16	763	1
16	813	1
16	931	1
17	40	1
17	47	1
17	73	1
17	78	1
17	129	1
17	136	1
17	187	1
17	472	1
17	482	1
17	626	1
17	725	1
17	879	1
17	916	1
17	921	1
17	999	1
18	49	1
18	66	1
18	97	1
18	116	1
18	194	1
18	229	1
18	234	1
18	270	1
18	381	1
18	425	1
18	435	1
18	717	1
18	868	1
18	978	1
18	991	1
19	62	1
19	70	1
19	112	1
19	115	1
19	127	1
19	225	1
19	251	1
19	349	1
19	369	1
19	461	1
19	514	1
19	765	1
19	828	1
19	957	1
20	47	1
20	49	1
20	58	1
20	256	1
20	285	1
20	310	1
20	567	1
20	634	1
20	770	1
20	820	1
20	822	1
20	881	1
20	965	1
21	31	1
21	64	1
21	92	1
21	157	1
21	207	1
21	258	1
21	336	1
21	475	1
21	555	1
21	617	1
21	665	1
21	867	1
21	899	1
21	969	1
22	43	1
22	53	1
22	83	1
22	94	1
22	104	1
22	107	1
22	144	1
22	203	1
22	387	1
22	500	1
22	513	1
22	589	1
23	59	1
23	93	1
23	101	1
23	162	1
23	168	1
23	173	1
23	210	1
23	214	1
23	434	1
23	512	1
23	542	1
23	642	1
23	856	1
23	933	1
24	60	1
24	82	1
24	163	1
24	171	1
24	172	1
24	180	1
24	572	1
24	653	1
24	683	1
24	739	1
24	866	1
24	955	1
25	44	1
25	57	1
25	100	1
25	215	1
25	357	1
25	515	1
25	597	1
25	649	1
25	733	1
25	815	1
25	833	1
25	890	1
25	942	1
25	982	1
26	27	1
26	33	1
26	37	1
26	98	1
26	237	1
26	332	1
26	344	1
26	402	1
26	493	1
26	704	1
26	710	1
26	882	1
27	40	1
27	78	1
27	153	1
27	192	1
27	333	1
27	417	1
27	486	1
27	627	1
27	646	1
27	677	1
27	819	1
27	830	1
28	78	1
28	92	1
28	120	1
28	178	1
28	300	1
28	412	1
28	437	1
28	545	1
28	563	1
28	610	1
28	849	1
28	898	1
29	85	1
29	163	1
29	218	1
29	220	1
29	249	1
29	280	1
29	312	1
29	322	1
29	347	1
29	801	1
29	939	1
29	968	1
30	103	1
30	145	1
30	165	1
30	227	1
30	523	1
30	544	1
30	586	1
30	657	1
30	706	1
30	745	1
30	871	1
30	997	1
31	42	1
31	64	1
31	77	1
31	200	1
31	273	1
31	348	1
31	506	1
31	617	1
31	665	1
31	827	1
31	862	1
31	867	1
32	68	1
32	91	1
32	109	1
32	158	1
32	276	1
32	296	1
32	379	1
32	605	1
32	729	1
32	764	1
32	779	1
32	983	1
33	39	1
33	52	1
33	99	1
33	141	1
33	330	1
33	414	1
33	645	1
33	670	1
33	784	1
33	812	1
34	89	1
34	106	1
34	122	1
34	130	1
34	191	1
34	217	1
34	231	1
34	235	1
34	367	1
34	473	1
34	915	1
35	71	1
35	81	1
35	302	1
35	331	1
35	341	1
35	398	1
35	541	1
35	557	1
35	698	1
35	832	1
36	41	1
36	52	1
36	98	1
36	204	1
36	209	1
36	734	1
36	861	1
36	873	1
36	896	1
36	905	1
37	137	1
37	237	1
37	277	1
37	283	1
37	373	1
37	433	1
37	702	1
37	831	1
37	972	1
38	63	1
38	111	1
38	212	1
38	298	1
38	606	1
38	620	1
38	633	1
38	656	1
39	45	1
39	99	1
39	220	1
39	283	1
39	414	1
39	645	1
39	670	1
39	688	1
39	969	1
40	66	1
40	119	1
40	121	1
40	280	1
40	291	1
40	371	1
40	554	1
40	853	1
40	932	1
41	52	1
41	84	1
41	98	1
41	209	1
41	260	1
41	378	1
41	458	1
41	873	1
41	905	1
41	966	1
42	188	1
42	459	1
42	481	1
42	519	1
42	763	1
42	869	1
42	917	1
42	941	1
43	50	1
43	62	1
43	65	1
43	349	1
43	376	1
43	417	1
43	611	1
43	760	1
43	890	1
43	908	1
44	57	1
44	100	1
44	114	1
44	215	1
44	304	1
44	357	1
44	386	1
44	404	1
44	549	1
44	643	1
45	46	1
45	86	1
45	117	1
45	236	1
45	238	1
45	294	1
45	346	1
45	850	1
45	987	1
46	103	1
46	156	1
46	459	1
46	548	1
46	664	1
46	701	1
46	727	1
46	877	1
46	973	1
47	57	1
47	256	1
47	285	1
47	636	1
47	770	1
47	820	1
47	881	1
48	62	1
48	248	1
48	316	1
48	376	1
48	410	1
48	524	1
48	588	1
48	891	1
48	907	1
48	950	1
48	996	1
49	67	1
49	222	1
49	233	1
49	274	1
49	303	1
49	432	1
49	462	1
49	487	1
49	736	1
50	64	1
50	65	1
50	169	1
50	265	1
50	292	1
50	361	1
50	405	1
50	797	1
50	977	1
51	411	1
51	441	1
51	448	1
51	546	1
51	583	1
51	658	1
51	858	1
51	934	1
51	959	1
52	98	1
52	205	1
52	209	1
52	378	1
52	734	1
52	738	1
52	861	1
53	83	1
53	104	1
53	107	1
53	134	1
53	144	1
53	362	1
53	393	1
53	612	1
53	929	1
54	75	1
54	76	1
54	116	1
54	206	1
54	339	1
54	405	1
54	428	1
54	613	1
54	652	1
54	678	1
55	161	1
55	286	1
55	423	1
55	469	1
55	507	1
55	599	1
55	716	1
55	769	1
55	885	1
56	120	1
56	150	1
56	192	1
56	197	1
56	329	1
56	355	1
56	467	1
56	578	1
56	608	1
56	849	1
57	100	1
57	245	1
57	371	1
57	393	1
57	668	1
57	689	1
57	846	1
58	119	1
58	175	1
58	191	1
58	307	1
58	396	1
58	450	1
58	570	1
58	923	1
58	987	1
59	89	1
59	126	1
59	147	1
59	159	1
59	259	1
59	347	1
59	808	1
59	961	1
60	65	1
60	90	1
60	171	1
60	279	1
60	456	1
60	535	1
60	653	1
60	900	1
61	68	1
61	155	1
61	183	1
61	207	1
61	342	1
61	396	1
61	431	1
61	468	1
61	637	1
61	644	1
62	70	1
62	115	1
62	225	1
62	349	1
62	504	1
62	709	1
63	84	1
63	95	1
63	335	1
63	348	1
63	755	1
63	816	1
63	888	1
63	970	1
64	77	1
64	129	1
64	200	1
64	253	1
64	525	1
64	556	1
65	71	1
65	417	1
65	611	1
65	797	1
65	802	1
66	74	1
66	234	1
66	270	1
66	435	1
66	686	1
66	851	1
66	991	1
67	71	1
67	105	1
67	125	1
67	341	1
67	413	1
67	471	1
67	875	1
67	967	1
68	134	1
68	182	1
68	183	1
68	439	1
68	628	1
68	913	1
68	985	1
69	122	1
69	124	1
69	160	1
69	252	1
69	445	1
69	536	1
69	753	1
69	803	1
69	825	1
70	94	1
70	115	1
70	127	1
70	361	1
70	369	1
70	836	1
70	980	1
71	81	1
71	125	1
71	232	1
71	352	1
71	413	1
71	759	1
72	164	1
72	182	1
72	257	1
72	340	1
72	377	1
72	383	1
72	616	1
72	845	1
72	937	1
73	108	1
73	118	1
73	219	1
73	523	1
73	725	1
73	879	1
73	999	1
74	114	1
74	271	1
74	365	1
74	366	1
74	576	1
74	776	1
75	76	1
75	206	1
75	339	1
75	391	1
75	613	1
75	678	1
75	920	1
76	391	1
76	428	1
76	679	1
76	710	1
76	960	1
77	200	1
77	258	1
77	454	1
77	683	1
77	827	1
77	901	1
78	92	1
78	412	1
78	437	1
78	762	1
79	104	1
79	154	1
79	214	1
79	216	1
79	569	1
79	691	1
80	135	1
80	499	1
80	503	1
80	537	1
80	719	1
80	755	1
80	847	1
80	948	1
81	105	1
81	302	1
81	386	1
81	541	1
81	565	1
81	832	1
82	128	1
82	170	1
82	197	1
82	213	1
82	287	1
82	364	1
82	424	1
83	94	1
83	104	1
83	138	1
83	362	1
83	837	1
83	904	1
84	95	1
84	292	1
84	345	1
84	407	1
84	455	1
84	970	1
85	99	1
85	131	1
85	249	1
85	408	1
85	624	1
85	751	1
85	944	1
86	172	1
86	236	1
86	324	1
86	374	1
86	485	1
86	722	1
87	132	1
87	397	1
87	436	1
87	573	1
87	580	1
87	713	1
87	806	1
88	108	1
88	123	1
88	189	1
88	427	1
88	479	1
88	518	1
88	561	1
88	702	1
89	126	1
89	159	1
89	259	1
89	694	1
89	834	1
90	363	1
90	394	1
90	478	1
90	718	1
90	754	1
90	842	1
91	109	1
91	158	1
91	248	1
91	296	1
91	356	1
91	379	1
91	749	1
92	176	1
92	300	1
92	412	1
92	623	1
93	101	1
93	210	1
93	219	1
93	299	1
93	337	1
93	708	1
93	865	1
94	104	1
94	107	1
94	133	1
94	460	1
94	612	1
95	142	1
95	335	1
95	455	1
95	477	1
95	494	1
96	188	1
96	196	1
96	485	1
96	607	1
96	614	1
96	752	1
97	195	1
97	375	1
97	534	1
97	635	1
97	661	1
97	712	1
98	209	1
98	738	1
99	303	1
99	330	1
99	812	1
100	133	1
100	245	1
100	386	1
100	643	1
101	162	1
101	276	1
101	314	1
101	582	1
102	138	1
102	212	1
102	335	1
102	464	1
103	156	1
103	290	1
103	313	1
103	548	1
103	727	1
104	144	1
104	362	1
105	125	1
105	232	1
105	278	1
105	302	1
105	875	1
106	235	1
106	246	1
106	367	1
106	392	1
106	799	1
106	992	1
107	133	1
107	266	1
107	513	1
107	904	1
108	123	1
108	189	1
108	263	1
108	401	1
108	866	1
109	158	1
109	243	1
109	381	1
109	601	1
109	749	1
110	208	1
110	400	1
110	488	1
110	528	1
110	792	1
110	847	1
110	919	1
111	208	1
111	332	1
111	498	1
112	142	1
112	262	1
112	351	1
112	407	1
112	470	1
113	230	1
113	327	1
113	328	1
113	377	1
113	444	1
113	912	1
114	132	1
114	403	1
114	430	1
114	805	1
115	395	1
115	784	1
116	229	1
116	388	1
116	502	1
116	927	1
117	190	1
117	255	1
117	579	1
117	936	1
118	142	1
118	297	1
118	360	1
118	673	1
118	715	1
119	121	1
119	154	1
119	382	1
119	410	1
120	241	1
120	355	1
120	484	1
120	664	1
121	291	1
121	382	1
121	554	1
122	217	1
122	231	1
122	392	1
122	666	1
123	189	1
123	427	1
123	508	1
123	561	1
124	160	1
124	445	1
124	793	1
124	803	1
124	947	1
125	140	1
125	685	1
125	956	1
126	159	1
126	671	1
127	361	1
127	693	1
127	996	1
128	170	1
128	293	1
128	424	1
128	720	1
128	768	1
129	157	1
129	253	1
129	454	1
129	1000	1
130	235	1
130	392	1
130	431	1
130	915	1
130	938	1
131	532	1
131	732	1
131	747	1
131	939	1
131	947	1
132	271	1
132	365	1
132	399	1
133	393	1
133	546	1
133	949	1
134	147	1
134	155	1
134	223	1
134	261	1
135	503	1
135	537	1
135	877	1
135	948	1
136	152	1
136	265	1
136	696	1
136	962	1
137	237	1
137	277	1
137	283	1
137	995	1
138	232	1
138	360	1
138	902	1
139	301	1
139	521	1
139	526	1
139	811	1
139	903	1
140	232	1
140	398	1
140	568	1
140	618	1
140	863	1
141	226	1
141	282	1
141	289	1
141	609	1
142	521	1
142	526	1
142	648	1
143	331	1
143	418	1
143	429	1
143	440	1
143	614	1
144	193	1
144	387	1
144	542	1
145	310	1
145	404	1
145	501	1
145	596	1
146	151	1
146	223	1
146	285	1
146	451	1
146	722	1
146	862	1
147	169	1
147	223	1
147	896	1
147	976	1
148	239	1
148	242	1
148	409	1
148	592	1
148	823	1
148	852	1
149	195	1
149	242	1
149	264	1
149	451	1
149	584	1
149	615	1
150	290	1
150	299	1
150	467	1
150	540	1
150	559	1
151	430	1
151	637	1
151	737	1
151	809	1
151	985	1
152	211	1
152	641	1
152	682	1
152	726	1
152	838	1
153	325	1
153	354	1
153	443	1
153	494	1
153	530	1
154	600	1
155	468	1
155	940	1
156	290	1
156	447	1
156	701	1
157	555	1
157	901	1
157	993	1
158	243	1
158	658	1
160	445	1
160	753	1
161	185	1
161	323	1
161	672	1
161	885	1
162	254	1
162	257	1
162	456	1
163	172	1
163	594	1
164	187	1
164	199	1
164	452	1
164	912	1
165	227	1
165	586	1
165	940	1
166	195	1
166	375	1
166	635	1
166	892	1
167	201	1
167	224	1
167	566	1
167	571	1
168	175	1
168	214	1
168	372	1
168	489	1
169	439	1
169	809	1
169	913	1
170	190	1
170	757	1
171	180	1
171	639	1
172	955	1
173	254	1
173	256	1
173	340	1
173	553	1
174	198	1
174	337	1
174	438	1
174	466	1
174	909	1
175	191	1
175	396	1
175	450	1
176	315	1
176	319	1
176	604	1
176	910	1
177	193	1
177	533	1
177	984	1
178	260	1
178	777	1
178	884	1
179	264	1
179	275	1
179	442	1
179	695	1
180	379	1
180	558	1
180	687	1
181	323	1
181	421	1
181	638	1
181	836	1
181	928	1
182	377	1
182	452	1
182	802	1
183	261	1
183	765	1
183	906	1
184	208	1
184	400	1
184	488	1
184	919	1
185	286	1
185	323	1
185	420	1
185	853	1
186	247	1
186	629	1
186	639	1
186	943	1
186	977	1
187	257	1
187	924	1
187	961	1
188	228	1
188	728	1
189	382	1
189	989	1
190	266	1
190	358	1
190	757	1
191	307	1
191	925	1
192	333	1
192	819	1
192	945	1
193	326	1
193	602	1
194	211	1
194	381	1
194	388	1
194	717	1
195	661	1
196	243	1
196	813	1
197	329	1
197	511	1
198	337	1
198	438	1
198	712	1
199	383	1
199	531	1
200	258	1
201	267	1
201	399	1
201	776	1
202	334	1
202	491	1
202	603	1
202	623	1
203	387	1
203	500	1
204	315	1
204	319	1
204	604	1
205	491	1
205	603	1
205	775	1
206	800	1
206	960	1
207	223	1
207	439	1
208	400	1
210	415	1
210	497	1
211	492	1
211	696	1
213	278	1
213	368	1
214	340	1
215	465	1
215	689	1
217	511	1
217	938	1
218	339	1
218	406	1
218	408	1
219	489	1
219	508	1
220	249	1
220	874	1
221	250	1
221	299	1
221	422	1
221	793	1
222	233	1
222	432	1
222	652	1
224	331	1
224	385	1
225	454	1
225	514	1
226	268	1
227	269	1
228	625	1
228	682	1
228	872	1
229	517	1
229	771	1
230	480	1
230	529	1
230	822	1
231	781	1
231	992	1
233	303	1
233	432	1
234	512	1
234	963	1
235	897	1
237	277	1
238	660	1
238	998	1
239	458	1
239	724	1
239	893	1
240	263	1
240	427	1
240	447	1
240	826	1
241	355	1
241	559	1
241	966	1
242	264	1
242	275	1
243	356	1
244	313	1
244	452	1
244	630	1
244	774	1
245	746	1
245	870	1
246	553	1
246	856	1
246	954	1
247	270	1
247	560	1
247	629	1
248	316	1
248	415	1
249	369	1
250	320	1
250	680	1
250	845	1
251	595	1
251	914	1
251	934	1
252	282	1
252	750	1
253	899	1
254	990	1
255	786	1
255	916	1
256	634	1
257	660	1
258	344	1
259	941	1
260	758	1
261	451	1
262	384	1
262	520	1
263	570	1
263	967	1
265	705	1
265	731	1
266	358	1
266	740	1
267	403	1
267	564	1
267	798	1
268	309	1
269	334	1
269	490	1
269	922	1
270	927	1
271	811	1
272	650	1
272	767	1
272	807	1
272	860	1
273	336	1
273	348	1
273	929	1
274	487	1
274	610	1
274	736	1
275	442	1
276	314	1
276	708	1
277	283	1
278	368	1
278	707	1
279	900	1
280	532	1
280	855	1
281	312	1
281	352	1
281	624	1
282	552	1
284	317	1
284	414	1
284	545	1
284	564	1
286	769	1
287	293	1
287	575	1
288	496	1
288	925	1
289	483	1
291	980	1
292	345	1
293	457	1
295	551	1
296	605	1
297	301	1
297	887	1
298	759	1
300	437	1
301	981	1
304	946	1
304	964	1
305	325	1
305	743	1
305	801	1
306	839	1
306	911	1
307	835	1
308	311	1
308	342	1
308	416	1
310	681	1
311	416	1
312	968	1
313	930	1
315	449	1
316	329	1
317	864	1
317	895	1
318	353	1
318	443	1
318	591	1
319	692	1
320	804	1
320	1000	1
321	457	1
321	585	1
321	756	1
322	655	1
322	743	1
325	422	1
326	766	1
327	444	1
327	529	1
328	457	1
328	565	1
333	945	1
334	490	1
336	556	1
338	395	1
338	597	1
338	828	1
341	742	1
342	346	1
343	351	1
343	384	1
343	958	1
344	659	1
345	888	1
346	782	1
347	406	1
350	747	1
350	824	1
350	935	1
351	958	1
352	418	1
353	354	1
353	530	1
354	964	1
356	983	1
357	733	1
358	364	1
359	598	1
359	741	1
359	988	1
360	384	1
364	424	1
365	399	1
366	576	1
366	713	1
367	666	1
368	975	1
370	428	1
370	601	1
370	723	1
371	778	1
372	707	1
372	865	1
373	986	1
373	995	1
374	394	1
375	790	1
376	463	1
378	791	1
380	656	1
383	531	1
385	883	1
389	706	1
389	709	1
390	446	1
390	794	1
391	800	1
394	994	1
395	504	1
397	430	1
397	448	1
398	557	1
401	447	1
401	922	1
402	593	1
402	704	1
403	573	1
406	874	1
407	981	1
408	944	1
409	550	1
409	930	1
410	950	1
411	441	1
411	498	1
413	659	1
415	524	1
416	821	1
418	732	1
419	509	1
420	423	1
420	716	1
421	711	1
421	928	1
422	748	1
423	599	1
425	840	1
425	917	1
426	493	1
426	723	1
429	655	1
431	628	1
433	972	1
433	986	1
434	880	1
434	933	1
435	840	1
436	789	1
436	806	1
438	581	1
441	951	1
442	882	1
443	868	1
444	884	1
446	505	1
448	669	1
449	482	1
449	767	1
450	923	1
453	714	1
453	826	1
453	989	1
455	595	1
456	497	1
458	852	1
459	869	1
460	589	1
460	883	1
461	684	1
461	741	1
463	907	1
465	522	1
469	507	1
470	574	1
471	698	1
472	785	1
473	973	1
474	650	1
474	816	1
475	782	1
476	582	1
477	871	1
479	714	1
480	979	1
484	608	1
486	864	1
492	838	1
495	672	1
495	780	1
499	719	1
502	837	1
505	761	1
510	984	1
515	844	1
516	577	1
517	697	1
520	887	1
522	667	1
528	640	1
534	892	1
536	817	1
538	807	1
538	848	1
539	805	1
539	833	1
540	578	1
543	654	1
547	633	1
549	746	1
550	592	1
551	795	1
560	640	1
562	622	1
563	886	1
567	830	1
568	675	1
574	911	1
575	860	1
580	619	1
581	829	1
584	841	1
585	979	1
587	878	1
587	953	1
591	910	1
598	787	1
615	814	1
619	669	1
630	788	1
632	730	1
632	857	1
638	740	1
641	872	1
642	990	1
644	737	1
647	674	1
647	851	1
648	673	1
649	778	1
651	775	1
651	855	1
657	700	1
662	676	1
663	764	1
663	876	1
667	897	1
668	846	1
671	823	1
675	787	1
677	730	1
679	952	1
680	844	1
681	705	1
684	953	1
686	699	1
687	974	1
688	843	1
690	889	1
690	943	1
692	726	1
693	835	1
694	946	1
695	808	1
699	886	1
715	799	1
718	932	1
720	975	1
721	880	1
721	909	1
724	774	1
729	876	1
735	857	1
735	956	1
742	771	1
744	745	1
748	780	1
756	898	1
760	818	1
762	781	1
768	825	1
772	914	1
772	957	1
773	889	1
773	931	1
777	895	1
783	926	1
783	949	1
785	848	1
786	952	1
788	893	1
790	854	1
794	804	1
798	920	1
814	854	1
815	982	1
824	959	1
839	903	1
858	951	1
863	921	1
870	942	1
878	908	1
906	976	1
924	937	1
926	954	1
936	962	1
1	9	2
1	69	2
1	93	2
1	205	2
1	269	2
1	282	2
1	301	2
1	367	2
1	597	2
1	609	2
1	750	2
1	910	2
1	962	2
2	26	2
2	44	2
2	57	2
2	218	2
2	566	2
2	584	2
2	643	2
3	10	2
3	77	2
3	117	2
3	336	2
4	47	2
4	146	2
4	285	2
4	318	2
4	353	2
4	499	2
5	11	2
5	13	2
5	84	2
5	87	2
5	124	2
5	141	2
5	145	2
5	160	2
5	165	2
5	227	2
5	271	2
5	306	2
5	310	2
5	389	2
5	458	2
5	539	2
5	654	2
5	657	2
5	706	2
5	779	2
5	805	2
5	811	2
5	839	2
5	843	2
7	26	2
7	28	2
7	34	2
7	44	2
7	105	2
7	132	2
7	133	2
7	240	2
7	242	2
7	344	2
7	402	2
7	445	2
7	493	2
7	494	2
7	538	2
7	593	2
7	620	2
7	704	2
7	710	2
7	842	2
7	863	2
7	942	2
8	226	2
8	302	2
8	309	2
8	501	2
8	579	2
8	740	2
8	894	2
9	33	2
9	46	2
9	80	2
9	142	2
9	413	2
9	415	2
9	471	2
9	543	2
9	618	2
9	698	2
9	727	2
9	757	2
9	985	2
10	24	2
10	77	2
10	117	2
10	902	2
11	67	2
11	113	2
11	296	2
11	403	2
11	480	2
11	509	2
11	529	2
11	541	2
11	557	2
11	585	2
13	78	2
13	87	2
13	141	2
13	145	2
13	165	2
13	227	2
13	380	2
13	389	2
13	399	2
13	404	2
13	586	2
13	713	2
13	766	2
15	56	2
15	138	2
15	221	2
15	467	2
16	96	2
16	98	2
16	209	2
16	249	2
16	261	2
16	532	2
16	974	2
18	49	2
18	97	2
18	121	2
18	530	2
18	643	2
20	58	2
20	172	2
20	191	2
20	490	2
20	761	2
20	804	2
20	884	2
21	68	2
21	127	2
21	128	2
21	148	2
21	193	2
21	232	2
21	348	2
21	350	2
21	408	2
21	475	2
21	495	2
22	23	2
22	29	2
22	33	2
22	39	2
22	60	2
22	135	2
22	161	2
22	186	2
22	210	2
22	214	2
22	247	2
22	489	2
22	508	2
22	589	2
22	681	2
23	39	2
23	210	2
23	246	2
23	254	2
24	77	2
24	86	2
24	244	2
24	536	2
24	794	2
24	998	2
25	44	2
25	66	2
25	87	2
25	390	2
25	510	2
25	689	2
25	693	2
25	841	2
26	37	2
26	46	2
26	48	2
26	84	2
26	141	2
26	157	2
26	186	2
26	237	2
26	270	2
26	332	2
26	373	2
26	457	2
26	519	2
26	602	2
26	702	2
26	713	2
26	861	2
26	891	2
26	972	2
26	980	2
26	986	2
26	995	2
28	72	2
28	78	2
28	120	2
28	323	2
28	420	2
28	469	2
28	503	2
28	507	2
28	712	2
28	716	2
28	778	2
28	833	2
28	870	2
29	47	2
29	173	2
29	254	2
29	256	2
29	488	2
29	758	2
31	42	2
31	77	2
31	93	2
31	178	2
31	260	2
31	299	2
31	396	2
31	412	2
31	563	2
31	837	2
32	59	2
32	296	2
32	370	2
32	512	2
32	948	2
32	981	2
32	989	2
33	330	2
34	75	2
34	76	2
34	130	2
34	206	2
34	339	2
34	391	2
34	428	2
34	451	2
34	613	2
34	652	2
34	800	2
34	960	2
37	77	2
37	84	2
37	193	2
37	223	2
37	373	2
37	510	2
37	519	2
37	587	2
37	687	2
37	831	2
37	861	2
38	111	2
38	155	2
38	344	2
38	380	2
38	631	2
38	656	2
38	675	2
38	701	2
39	60	2
39	186	2
39	246	2
39	838	2
39	988	2
42	178	2
42	299	2
42	330	2
42	412	2
42	437	2
43	50	2
43	65	2
43	71	2
43	85	2
43	188	2
43	208	2
43	417	2
43	534	2
43	543	2
43	607	2
43	760	2
43	797	2
44	57	2
44	179	2
44	549	2
44	786	2
46	142	2
46	618	2
46	877	2
47	173	2
47	219	2
47	830	2
47	990	2
48	62	2
48	89	2
48	169	2
48	232	2
48	298	2
48	315	2
48	356	2
48	463	2
48	524	2
48	692	2
48	731	2
48	893	2
48	905	2
48	917	2
48	950	2
49	97	2
49	121	2
49	194	2
49	259	2
49	274	2
49	374	2
49	462	2
49	493	2
49	495	2
49	504	2
49	748	2
50	65	2
50	71	2
50	96	2
50	188	2
50	269	2
50	301	2
50	417	2
50	436	2
50	534	2
50	543	2
50	583	2
50	726	2
50	853	2
50	864	2
51	193	2
51	535	2
51	558	2
51	594	2
51	687	2
51	777	2
51	858	2
51	934	2
55	101	2
55	168	2
55	208	2
55	254	2
55	769	2
56	138	2
56	197	2
56	346	2
56	419	2
56	440	2
56	531	2
56	632	2
56	868	2
57	100	2
57	179	2
57	218	2
57	369	2
57	510	2
57	584	2
57	605	2
57	633	2
57	786	2
57	817	2
57	900	2
57	954	2
58	172	2
58	191	2
58	486	2
59	147	2
59	255	2
59	834	2
59	922	2
60	133	2
60	186	2
60	456	2
61	68	2
61	110	2
61	155	2
61	183	2
61	207	2
61	223	2
61	319	2
61	378	2
61	525	2
61	700	2
61	732	2
61	906	2
61	940	2
62	70	2
62	115	2
62	171	2
62	211	2
62	225	2
62	337	2
62	395	2
62	433	2
62	581	2
62	678	2
62	765	2
65	71	2
65	96	2
65	301	2
65	308	2
65	417	2
65	425	2
65	772	2
66	120	2
66	270	2
66	384	2
66	388	2
66	773	2
66	963	2
67	113	2
67	442	2
67	875	2
67	912	2
68	110	2
68	183	2
68	207	2
69	122	2
69	153	2
69	205	2
69	252	2
69	289	2
69	536	2
69	597	2
69	719	2
69	768	2
69	789	2
69	910	2
70	100	2
70	115	2
70	133	2
70	387	2
70	432	2
70	650	2
70	772	2
70	774	2
71	84	2
71	797	2
71	860	2
72	166	2
72	182	2
72	195	2
72	547	2
72	907	2
73	105	2
73	170	2
73	316	2
73	490	2
73	602	2
74	75	2
74	405	2
74	461	2
74	576	2
74	579	2
74	799	2
74	913	2
75	76	2
75	95	2
75	143	2
75	206	2
75	339	2
75	391	2
75	530	2
75	613	2
75	652	2
75	679	2
75	697	2
75	727	2
75	787	2
75	960	2
76	339	2
76	527	2
76	679	2
76	697	2
77	86	2
77	117	2
77	271	2
77	294	2
77	336	2
77	484	2
77	578	2
77	603	2
77	683	2
77	754	2
77	794	2
77	932	2
77	994	2
77	998	2
78	161	2
78	503	2
78	563	2
78	778	2
